Date,Name,Title,Link,pdf,Web Index,ID,sentiment_binary,compound,sentiment
2010-07-09,Muhammad Bin Ibrahim, Convergence and sustainable growth of Islamic finance in a dynamic environment,https://www.bis.org/review/r100709d.pdf,https://www.bis.org/review/r100709d.pdf,1142,r100709d.pdf,1.0,0.9999,pos
2010-07-16,Zeti Akhtar Aziz, The global Islamic financial market today - challenges and way forward,https://www.bis.org/review/r100716b.pdf,https://www.bis.org/review/r100716b.pdf,1140,r100716b.pdf,1.0,0.9993,pos
2010-07-16,Jean-Claude Trichet, Lessons to be learned from the European sovereign debt crisis - interview with Liberation,https://www.bis.org/review/r100716a.pdf,https://www.bis.org/review/r100716a.pdf,1140,r100716a.pdf,0.0,-0.9991,neg
2010-07-21,Hu Xiaolian, A managed floating exchange rate regime is an established policy,https://www.bis.org/review/r100721d.pdf,https://www.bis.org/review/r100721d.pdf,1140,r100721d.pdf,1.0,0.9988,pos
2010-07-21,Njuguna Ndung'u, Consolidating economic integration in Africa,https://www.bis.org/review/r100721c.pdf,https://www.bis.org/review/r100721c.pdf,1140,r100721c.pdf,1.0,0.9978,pos
2010-07-21,"Amando M Tetangco, Jr", Moving forward through stronger partnerships,https://www.bis.org/review/r100721b.pdf,https://www.bis.org/review/r100721b.pdf,1140,r100721b.pdf,1.0,0.9996,pos
2010-07-21,Tarisa Watanagase, The road ahead for central banks - meeting new challenges to financial stability,https://www.bis.org/review/r100721a.pdf,https://www.bis.org/review/r100721a.pdf,1140,r100721a.pdf,1.0,0.999,pos
2010-07-22,Jean-Claude Trichet," Recovery, reform and renewal - Europe's economic challenge",https://www.bis.org/review/r100722a.pdf,https://www.bis.org/review/r100722a.pdf,1139,r100722a.pdf,1.0,0.9996,pos
2010-07-22,Ardian Fullani, Development of the interbank market in Albania and the Bank of Albania,https://www.bis.org/review/r100722d.pdf,https://www.bis.org/review/r100722d.pdf,1139,r100722d.pdf,1.0,0.9995,pos
2010-07-22,Gill Marcus, Recent global developments and their implications for South Africa,https://www.bis.org/review/r100722f.pdf,https://www.bis.org/review/r100722f.pdf,1140,r100722f.pdf,0.0,-0.988,neg
2010-07-22,Glenn Stevens, Some longer-run consequences of the financial crisis,https://www.bis.org/review/r100722e.pdf,https://www.bis.org/review/r100722e.pdf,1140,r100722e.pdf,0.0,-0.9984,neg
2010-07-22,Vitor Constancio, The future of euro governance - how to contain imbalances and preserve financial stability,https://www.bis.org/review/r100722b.pdf,https://www.bis.org/review/r100722b.pdf,1140,r100722b.pdf,1.0,0.9998,pos
2010-07-22,Jürgen Stark, Enhancing the ECB's monetary analysis - what have we learnt?,https://www.bis.org/review/r100722c.pdf,https://www.bis.org/review/r100722c.pdf,1139,r100722c.pdf,1.0,0.9988,pos
2010-07-23,Emsley Tromp, ICT as a driver of growth in the Caribbean - policies to improve the Caribbean's competitiveness in a knowledge-based economy,https://www.bis.org/review/r100723e.pdf,https://www.bis.org/review/r100723e.pdf,1139,r100723e.pdf,1.0,0.9999,pos
2010-07-23,Sada Reddy, Development of e-money in Fiji,https://www.bis.org/review/r100723d.pdf,https://www.bis.org/review/r100723d.pdf,1139,r100723d.pdf,1.0,0.9983,pos
2010-07-23,Zeti Akhtar Aziz, Reflections on small and medium sized enterprises,https://www.bis.org/review/r100723c.pdf,https://www.bis.org/review/r100723c.pdf,1139,r100723c.pdf,1.0,0.9999,pos
2010-07-23,Ardian Fullani, Latest economic and financial developments in Albania,https://www.bis.org/review/r100723a.pdf,https://www.bis.org/review/r100723a.pdf,1139,r100723a.pdf,1.0,0.9984,pos
2010-07-23,Patrick Honohan, Recent economic developments in Ireland and the outlook for the economy,https://www.bis.org/review/r100723b.pdf,https://www.bis.org/review/r100723b.pdf,1139,r100723b.pdf,1.0,0.9919,pos
2010-07-23,Budi Mulya, Indonesian economy - recent developments and challenges,https://www.bis.org/review/r100723f.pdf,https://www.bis.org/review/r100723f.pdf,1139,r100723f.pdf,1.0,0.9999,pos
2010-07-26,Andrew Sentance," UK monetary policy - how long should ""The song remain the same""",https://www.bis.org/review/r100726f.pdf,https://www.bis.org/review/r100726f.pdf,1139,r100726f.pdf,1.0,0.9815,pos
2010-07-27,Mario Draghi, Economic overview and banking supervision reforms,https://www.bis.org/review/r100727a.pdf,https://www.bis.org/review/r100727a.pdf,1137,r100727a.pdf,1.0,0.9989,pos
2010-07-27,William C Dudley, Regional economy and manufacturing update,https://www.bis.org/review/r100727b.pdf,https://www.bis.org/review/r100727b.pdf,1137,r100727b.pdf,1.0,0.9994,pos
2010-07-29,"Amando M Tetangco, Jr"," Empowering the banking industry through continuing education, innovation and research",https://www.bis.org/review/r100729b.pdf,https://www.bis.org/review/r100729b.pdf,1137,r100729b.pdf,1.0,0.9998,pos
2010-07-29,Gertrude Tumpel-Gugerell, Policy challenges facing the euro area,https://www.bis.org/review/r100729g.pdf,https://www.bis.org/review/r100729g.pdf,1137,r100729g.pdf,1.0,0.9999,pos
2010-07-29,Hu Xiaolian, Three characteristics of the managed floating exchange rate regime,https://www.bis.org/review/r100729e.pdf,https://www.bis.org/review/r100729e.pdf,1137,r100729e.pdf,1.0,0.9992,pos
2010-07-29,Choongsoo Kim, Time for a new central banking paradigm,https://www.bis.org/review/r100729d.pdf,https://www.bis.org/review/r100729d.pdf,1137,r100729d.pdf,1.0,0.9949,pos
2010-07-29,Durmus Yilmaz, Overview of the Turkish economy in the light of new global realities,https://www.bis.org/review/r100729a.pdf,https://www.bis.org/review/r100729a.pdf,1137,r100729a.pdf,1.0,0.9999,pos
2010-07-29,Bandid Nijathaworn, Thailand's economic outlook - an update,https://www.bis.org/review/r100729f.pdf,https://www.bis.org/review/r100729f.pdf,1137,r100729f.pdf,1.0,0.9961,pos
2010-07-29,Njuguna Ndung'u, Talking notes on the state of Kenya's economy,https://www.bis.org/review/r100729c.pdf,https://www.bis.org/review/r100729c.pdf,1137,r100729c.pdf,1.0,0.9963,pos
2010-08-03,Mohammad bin Ibrahim, Islamic finance and Malaysia's role,https://www.bis.org/review/r100803f.pdf,https://www.bis.org/review/r100803f.pdf,1137,r100803f.pdf,1.0,0.9999,pos
2010-08-11,"Amando M Tetangco, Jr", Launch of the Strengthening Program for Rural Banks SPRB,https://www.bis.org/review/r100811f.pdf,https://www.bis.org/review/r100811f.pdf,1135,r100811f.pdf,1.0,0.999,pos
2010-08-11,Durmus Yilmaz, Evaluation of global financial developments and structural reforms,https://www.bis.org/review/r100811c.pdf,https://www.bis.org/review/r100811c.pdf,1135,r100811c.pdf,1.0,0.9997,pos
2010-08-11,Choongsoo Kim, Financial crises and policy responses - a Korean perspective,https://www.bis.org/review/r100811d.pdf,https://www.bis.org/review/r100811d.pdf,1135,r100811d.pdf,0.0,-0.9999,neg
2010-08-11,Jose De Gregorio, Workshop on financial markets and monetary policy,https://www.bis.org/review/r100811e.pdf,https://www.bis.org/review/r100811e.pdf,1135,r100811e.pdf,1.0,0.9967,pos
2010-08-11,Ewart S Williams, Launch of the Economic Bulletin and the Summary of Economic Indicators,https://www.bis.org/review/r100811g.pdf,https://www.bis.org/review/r100811g.pdf,1135,r100811g.pdf,1.0,0.9942,pos
2010-08-11,Ardian Fullani, Economy and key interest rate in Albania,https://www.bis.org/review/r100811b.pdf,https://www.bis.org/review/r100811b.pdf,1135,r100811b.pdf,1.0,0.9994,pos
2010-08-12,Mary C Nkosi, Mzuzu branch project site handover and pre-contract meeting,https://www.bis.org/review/r100812g.pdf,https://www.bis.org/review/r100812g.pdf,1135,r100812g.pdf,1.0,0.9975,pos
2010-08-12,Choongsoo Kim, Recovering from the crisis and the policy initiatives,https://www.bis.org/review/r100812b.pdf,https://www.bis.org/review/r100812b.pdf,1134,r100812b.pdf,1.0,0.9986,pos
2010-08-12,Duvvuri Subbarao, Financial crisis - some old questions and maybe some new answers,https://www.bis.org/review/r100812a.pdf,https://www.bis.org/review/r100812a.pdf,1134,r100812a.pdf,1.0,0.9988,pos
2010-08-12,Caleb Fundanga, The cost of capital - wither the Zambian financial markets,https://www.bis.org/review/r100812c.pdf,https://www.bis.org/review/r100812c.pdf,1134,r100812c.pdf,1.0,0.9998,pos
2010-08-12,Hu Xiaolian, Successful experiences of further reforming the RMB exchange rate regime,https://www.bis.org/review/r100812d.pdf,https://www.bis.org/review/r100812d.pdf,1134,r100812d.pdf,1.0,0.9998,pos
2010-08-12,Bandid Nijathaworn, Regional financial supervision - challenges and the way forward for Asia,https://www.bis.org/review/r100812f.pdf,https://www.bis.org/review/r100812f.pdf,1135,r100812f.pdf,1.0,0.9991,pos
2010-08-12,Shyamala Gopinath, Securitisation markets in India - a post-crisis perspective,https://www.bis.org/review/r100812e.pdf,https://www.bis.org/review/r100812e.pdf,1135,r100812e.pdf,1.0,0.9997,pos
2010-08-16,Miyako Suda, The current situation of and outlook for Japan's economy and the conduct of monetary policy,https://www.bis.org/review/r100816f.pdf,https://www.bis.org/review/r100816f.pdf,1134,r100816f.pdf,1.0,0.9997,pos
2010-08-16,Brian Wynter, Economic issues and short-term trends for Jamaica,https://www.bis.org/review/r100816b.pdf,https://www.bis.org/review/r100816b.pdf,1134,r100816b.pdf,1.0,0.9986,pos
2010-08-16,Subir Gokarn, Managing inflation in the post-crisis environment,https://www.bis.org/review/r100816e.pdf,https://www.bis.org/review/r100816e.pdf,1134,r100816e.pdf,1.0,0.6457,pos
2010-08-16,Nils Bernstein, Statistical challenges due to the economic and financial crisis,https://www.bis.org/review/r100816a.pdf,https://www.bis.org/review/r100816a.pdf,1134,r100816a.pdf,0.0,-0.99,neg
2010-08-16,Loi M Bakani, Launching of the Ekonomic Society of Papua New Guinea,https://www.bis.org/review/r100816d.pdf,https://www.bis.org/review/r100816d.pdf,1134,r100816d.pdf,1.0,0.9991,pos
2010-08-16,Ernesto Gouveia Gove," Reinforcement of ""South-South"" cooperation",https://www.bis.org/review/r100816c.pdf,https://www.bis.org/review/r100816c.pdf,1134,r100816c.pdf,1.0,0.9741,pos
2010-08-18,"Amando M Tetangco, Jr", Organizational performance review,https://www.bis.org/review/r100818c.pdf,https://www.bis.org/review/r100818c.pdf,1133,r100818c.pdf,1.0,0.9998,pos
2010-08-18,Glenn Stevens, The role of finance,https://www.bis.org/review/r100818b.pdf,https://www.bis.org/review/r100818b.pdf,1133,r100818b.pdf,1.0,0.9996,pos
2010-08-18,Denny H Kalyalya, High performance leadership,https://www.bis.org/review/r100818d.pdf,https://www.bis.org/review/r100818d.pdf,1133,r100818d.pdf,1.0,0.9981,pos
2010-08-18,Thomas M Hoenig, Hard choices,https://www.bis.org/review/r100818e.pdf,https://www.bis.org/review/r100818e.pdf,1133,r100818e.pdf,1.0,0.9984,pos
2010-08-23,Ric Battellino, Twenty years of economic growth,https://www.bis.org/review/r100823e.pdf,https://www.bis.org/review/r100823e.pdf,1133,r100823e.pdf,1.0,0.9996,pos
2010-08-23,Sada Reddy," Grow your company, grow the economy - have you considered the capital markets",https://www.bis.org/review/r100823d.pdf,https://www.bis.org/review/r100823d.pdf,1133,r100823d.pdf,1.0,0.9975,pos
2010-08-23,"Amando M Tetangco, Jr", The Philippines - creating opportunities through effective governance,https://www.bis.org/review/r100823c.pdf,https://www.bis.org/review/r100823c.pdf,1133,r100823c.pdf,1.0,0.9992,pos
2010-08-23,Alan Bollard, Keeping inflation anchored,https://www.bis.org/review/r100823b.pdf,https://www.bis.org/review/r100823b.pdf,1133,r100823b.pdf,1.0,0.9969,pos
2010-08-23,Choongsoo Kim, Global and local economic trends and challenges for the Bank of Korea's moretary policy,https://www.bis.org/review/r100823a.pdf,https://www.bis.org/review/r100823a.pdf,1133,r100823a.pdf,1.0,0.9994,pos
2010-08-25,Svein Gjedrem, History of economics in Norway,https://www.bis.org/review/r100825a.pdf,https://www.bis.org/review/r100825a.pdf,1132,r100825a.pdf,1.0,0.9998,pos
2010-08-25,Sada Reddy, Financial literacy for all,https://www.bis.org/review/r100825b.pdf,https://www.bis.org/review/r100825b.pdf,1132,r100825b.pdf,1.0,0.9992,pos
2010-08-25,Loi M Bakani, The benefits of electronic payments and mobile banking products,https://www.bis.org/review/r100825c.pdf,https://www.bis.org/review/r100825c.pdf,1132,r100825c.pdf,1.0,0.9986,pos
2010-08-25,A D Mminele, Insulating South Africa against global risks - challenges,https://www.bis.org/review/r100825e.pdf,https://www.bis.org/review/r100825e.pdf,1132,r100825e.pdf,0.0,-0.9068,neg
2010-08-30,Sada Reddy, Economic contribution of tourism - the way forward,https://www.bis.org/review/r100830c.pdf,https://www.bis.org/review/r100830c.pdf,1132,r100830c.pdf,1.0,0.9998,pos
2010-08-30,Choongsoo Kim, The Korean economic outlook and policy initiatives for the course ahead,https://www.bis.org/review/r100830b.pdf,https://www.bis.org/review/r100830b.pdf,1132,r100830b.pdf,1.0,0.9985,pos
2010-08-30,Brian Wynter, Financial literacy for Jamaica,https://www.bis.org/review/r100830d.pdf,https://www.bis.org/review/r100830d.pdf,1132,r100830d.pdf,1.0,0.997,pos
2010-08-30,John Murray, Re-examining Canada's monetary policy framework - recent research and outstanding issues,https://www.bis.org/review/r100830e.pdf,https://www.bis.org/review/r100830e.pdf,1132,r100830e.pdf,1.0,0.9999,pos
2010-09-03,Nout Wellink, Fundamentally strengthening the regulatory framework for banks,https://www.bis.org/review/r100903a.pdf,https://www.bis.org/review/r100903a.pdf,1130,r100903a.pdf,1.0,0.9996,pos
2010-09-08,Jean-Paul Redouin, Monetary and financial stability - a dual role for a central bank  recent lessons,https://www.bis.org/review/r100908d.pdf,https://www.bis.org/review/r100908d.pdf,1130,r100908d.pdf,0.0,-0.986,neg
2010-09-08,Jan F Qvigstad, Lessons from the crisis for monetary policy and financial stability,https://www.bis.org/review/r100908e.pdf,https://www.bis.org/review/r100908e.pdf,1130,r100908e.pdf,1.0,0.9992,pos
2010-09-08,Svein Gjedrem, The central bank's instruments,https://www.bis.org/review/r100908b.pdf,https://www.bis.org/review/r100908b.pdf,1130,r100908b.pdf,1.0,0.9999,pos
2010-09-08,Mercedes Marco del Pont, The certainties and uncertainties in the world economy,https://www.bis.org/review/r100908c.pdf,https://www.bis.org/review/r100908c.pdf,1130,r100908c.pdf,1.0,0.997,pos
2010-09-09,Duvvuri Subbarao," Post-crisis reforms to banking regulation and supervision - think global, act local",https://www.bis.org/review/r100909a.pdf,https://www.bis.org/review/r100909a.pdf,1129,r100909a.pdf,1.0,0.9996,pos
2010-09-09,Mugur Isarescu, 130th anniversary of the National Bank of Romania,https://www.bis.org/review/r100909b.pdf,https://www.bis.org/review/r100909b.pdf,1130,r100909b.pdf,1.0,0.9994,pos
2010-09-09,Usha Thorat, Setting new paradigm in regulation,https://www.bis.org/review/r100909c.pdf,https://www.bis.org/review/r100909c.pdf,1130,r100909c.pdf,1.0,0.9999,pos
2010-09-09,Lorenzo Bini Smaghi, What has the financial crisis taught us The global dimension and international policy cooperation,https://www.bis.org/review/r100909d.pdf,https://www.bis.org/review/r100909d.pdf,1130,r100909d.pdf,0.0,-0.9974,neg
2010-09-09,Andrew Haldane, Patience and finance,https://www.bis.org/review/r100909e.pdf,https://www.bis.org/review/r100909e.pdf,1130,r100909e.pdf,1.0,0.9998,pos
2010-09-14,Guy Debelle, The financial situation three years on,https://www.bis.org/review/r100914e.pdf,https://www.bis.org/review/r100914e.pdf,1129,r100914e.pdf,1.0,0.9984,pos
2010-09-14,Sheku Sambadeen Sesay, Issues relating to Africa in the context of the global financial and economic crisis,https://www.bis.org/review/r100914b.pdf,https://www.bis.org/review/r100914b.pdf,1129,r100914b.pdf,1.0,0.9922,pos
2010-09-14,Kiyohiko G Nishimura, Macro-prudential lessons from the financial crises - a practioner's view,https://www.bis.org/review/r100914c.pdf,https://www.bis.org/review/r100914c.pdf,1129,r100914c.pdf,1.0,0.9999,pos
2010-09-14,Jean-Claude Trichet, Interview with the Financial Times,https://www.bis.org/review/r100914a.pdf,https://www.bis.org/review/r100914a.pdf,1129,r100914a.pdf,0.0,-0.916,neg
2010-09-14,K C Chakrabarty," Banking transactions in the next decade - faster, cheaper and easier",https://www.bis.org/review/r100914d.pdf,https://www.bis.org/review/r100914d.pdf,1129,r100914d.pdf,1.0,0.9999,pos
2010-09-16,Shyamala Gopinath, Macroprudential approach to regulation - scope and issues,https://www.bis.org/review/r100916d.pdf,https://www.bis.org/review/r100916d.pdf,1129,r100916d.pdf,1.0,0.9998,pos
2010-09-16,Kiyohiko G Nishimura, Maintaining stability and enhancing accessibility of financial markets - Japanese financial market infrastructure in the past and the future,https://www.bis.org/review/r100916c.pdf,https://www.bis.org/review/r100916c.pdf,1129,r100916c.pdf,1.0,0.9976,pos
2010-09-16,Kwesi Bekoe Amissah-Arthur, Inauguration of the Board of Directors of the Central Securities Depository Ghana Limited,https://www.bis.org/review/r100916b.pdf,https://www.bis.org/review/r100916b.pdf,1129,r100916b.pdf,1.0,0.9984,pos
2010-09-16,Inia Naiyaga, Increasing activity in the capital markets,https://www.bis.org/review/r100916e.pdf,https://www.bis.org/review/r100916e.pdf,1129,r100916e.pdf,1.0,0.9997,pos
2010-09-20,Lorenzo Bini Smaghi," Improving the economic governance and stability framework of the Union, in particular in the euro area",https://www.bis.org/review/r100920e.pdf,https://www.bis.org/review/r100920e.pdf,1127,r100920e.pdf,0.0,-0.5685,neg
2010-09-21,Emmanuel Tumusiime-Mutebile, The progress made on the introduction of Islamic banking in Uganda,https://www.bis.org/review/r100921d.pdf,https://www.bis.org/review/r100921d.pdf,1127,r100921d.pdf,1.0,0.9978,pos
